logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://jobindo.com/mobile/thumbnails/22195145.jpg,accounting staff,PT Indotasik Graha Utama,"Jakarta Utara, DKI Jakarta",0,0,None,persyaratan usia 20 35 tahun pendidikan minimal d3 jurusan akuntansi pengalaman minimal 1 tahun sebagai staff keuangan menguasai komputer ms office ms excel ms word email dan internet dapat membuat laporan keuangan mengerti pajak ppn pph 21 dan pph 25 pph perorangan melakukan posting atas transaksi yang terjadi didalam sistem aktif rajin teliti ulet dan bertanggungjawab mampu menyusun mengerti pengarsipan yang baik dan rapi mampu bekerja secara individual dan tim lokasi di sunter jakarta utara,None,deskripsi pekerjaan menguasai pembuatan jurnal akuntansi menguasai pembuatan laporan keuangan menguasai pembuatan laporan ar ap cash flow menguasai pembuatan laporan petty cash membuat laporan keuangan bulanan dan tahunan menerima invoice dan melakukan pembayaran kepada vendor melakukan proses control dan verifikasi terhadap arus uang perusahaan,0,2,Diploma 3 ,None,0,0,13/05/2016 12:25:00,https://jobindo.com/Lowongan-Pekerjaan-accounting-staff-5662.html
https://jobindo.com/mobile/thumbnails/493123003.jpg,teknisi elektronik,PT Titan Sarana Niaga,"Jakarta Selatan, DKI Jakarta",0,0,None,persyaratan kualifikasi laki laki 19 27 tahun pendidikan min smk jurusan teknik elektro mekatronika paham dalam membongkar alat alat elektronika memiliki kemampuan baik secara hardware maupun software dapat bekerja dengan mobilitas tinggi dapat berkomunikasi dan menjaga hubungan baik dengan customer penempatan jakarta,None,None,0,2,SLTA/Sederajat ,None,0,0,11/5/2016 18:21,https://jobindo.com/Lowongan-Pekerjaan-teknisi-elektronik-5619.html
https://jobindo.com/mobile/thumbnails/134636975.jpg,finance and accounting staff,PT. Multi Artistikacithra,"Jakarta Pusat, DKI Jakarta",0,0,None,persyaratan pria wanita min s1 ekonomi akuntansi usia max 30 tahun pengalaman min 1 tahun sebagai fa memiliki kendaraan sendiri bisa membuat laporan keuangan mengerti perpajakan mengerti alur pembuatan laporan keuangan mampu bekerja dibawah tekanan cekatan dan teliti,None,None,0,2,Sarjana ,None,0,0,10/5/2016 11:28,https://jobindo.com/Lowongan-Pekerjaan-finance-and-accounting-5553.html
https://jobindo.com/mobile/thumbnails/93601085.jpg,backend developer,PT. Atoma Medical,"Jakarta Pusat, DKI Jakarta",0,0,None,persyaratan pria wanita usia max 30 tahun d3 s1 teknik informatika atau sistem informasi memiliki pengalaman minimal 2 tahun di bidang yang sama menguasai dengan baik pengoperasian dan pengolahan php css dan javascript menguasai dengan baik pengoperasian dan pengolahan wordpress membuat flag in modifikasi tema dan perbaikan wordpress dapat berkomunikasi dengan baik memiliki inisiatif serta kreatifitas dalam bekerja disiplin dan rajin,None,deskripsi pekerjaan bertanggung jawab dalam membuat mengembangkan serta maintenance website e commerce dan erp perusahaan memberikan inovasi baru untuk perkembangan fitur fitur web perusahaan mau mengembangkan diri dan menyelesaikan pekerjaan sesuai deadline,0,2,Diploma 3 ,None,0,0,1/1/1970 0:00,https://jobindo.com/Lowongan-Pekerjaan-backend-developer-5502.html
https://jobindo.com/mobile/thumbnails/67244459.jpg,electrical engineer,PT. Himalaya Everest Jaya,Seluruh Indonesia,0,0,None,persyaratan minimum s1 s2 dari bidang yang sesuai dengan lowongan yaitu teknik mesin teknik elektrikal management teknologi informatika keuangan akuntansi psikologi bersedia ditempatkan di jakarta dan seluruh indonesia kantor representative pt himalaya everest jaya mampu untuk mengoperasikan ms office sap plt program accumatica program autocad 2d 3d ataupun program yang dapat menunjang posisi yang dibutuhkan mampu untuk bekerja didalam team bersedia untuk melakukan perjalanan dinas memiliki kemampuan komunikasi yang baik,None,None,0,2,Sarjana ,None,0,0,4/5/2016 12:37,https://jobindo.com/Lowongan-Pekerjaan-electrical-engineer-5445.html
https://jobindo.com/mobile/thumbnails/18626068.jpg,software developer programmer and support vb6 0,PT ESCOM SOFTWARE INDONESIA,"Jakarta Pusat, DKI Jakarta",0,0,None,persyaratan degree diploma in it computer studies technically competent in microsoft windows windowsserver at least 1 2 years relevant working experience in end user support installation upgrading troubleshooting and repairing pcs in an office network environment excellent command of english possess good interpersonal skills and able to communicate effectively with non technical users proficient with microsoft office suite of applications able to analyze and troubleshoot with attention to details residence dki jakarta knowledge in networking vpn wan will be a plus knowledge inmicrotik router configurationwill be a plus,None,deskripsi pekerjaanhandle helpdesk requests internal users external clients set up it equipment devices administer user account permissions documentations provide technical support to clients on technical issues such as e mail phone system other electronic mediums trouble shooting of both hardware software purchase record maintenance upgrade of company it assets such as desktops servers printers etc coordinate with hq it personnel local it vendors on it issues such as servers networks repair maintenance of equipment software responsible for the maintenance of internal website document end user guidelines in standard documentation faqs provide assistance to enforce it security policies,2,5,Diploma 3 ,None,0,0,2/5/2016 11:29,https://jobindo.com/Lowongan-Pekerjaan-software-developerprogrammer-and-5335.html
https://jobindo.com/mobile/thumbnails/18626068.jpg,software developer programmer and support php,PT ESCOM SOFTWARE INDONESIA,"Jakarta Pusat, DKI Jakarta",0,0,None,persyaratan bachelors degree s1 from a reputable university with related field great attitude have interest in it hardware software have initiative diligent meticulous and willing to learn minimum 2 two years working experience in the same field is preferred no fresh graduates are welcome to apply have experience and skills in this following area ms sql server php mysql json knowledge in silverlight and or experience in android or ios development will be a plus able to communicate in english is a plus and ability to work in a team residence dki jakarta,None,deskripsi pekerjaandevelopers will be involved in the design and execution of new development and enhancements you are to assist the senior application developer in various projects the role requires an experienced hands on designer developer helping to determine strategic product direction work closely with a team comprised of support engineers sales engineers and quality assurance staff to design and implement strategic products based on microsoft windows sql server platform perform needs analysis to best determine how to meet customer requirements design and conduct design modifications of complex systems or subsystems design interfaces and communication layers for retail hardware devices and peripherals such as scanners scales displays signature capture magnetic stripe readers drawer and rfid readers etc perform design changes for product improvements upgrades and actively participate in design and code reviews conducts tests both unit and integration testing of software configurations champion companys development process provide input toward general process improvement and contribute to its evolvement continually stay up to date with industry changes and bring new concepts to team learn evaluate and redesign legacy systems for migration forward manage ones own time against project plans periodically work overtime to meet project deadlines exhibit high personal commitment to quality implementing development best practices provide input on program schedule and accurate estimate of project deadlines assist with escalated technical,2,5,Sarjana ,None,0,0,2/5/2016 11:29,https://jobindo.com/Lowongan-Pekerjaan-software-developerprogrammer-and-5334.html
https://jobindo.com/mobile/thumbnails/84021627.jpg,it programmer,PT. Tridaya Dimensi,"Jakarta Barat, DKI Jakarta",0,0,None,persyaratan pria wanita pendidikan min d3 it wajib max usia 27th menguasai bahasa pemrograman java spring jasper report hibernate php dan powerbuilder menguasai sql database dapat bekerja dng tim dan berkomunikasi dng baik berpenampilan rapi dan menarik,None,deskripsi pekerjaan performs system analysis and design develops manages and tests applications written in java and php designs maintains the database needed for developing application maintains web and database servers,0,2,Diploma 3 ,None,0,0,27/04/2016 14:24:00,https://jobindo.com/Lowongan-Pekerjaan-it-programmer-5239.html
https://jobindo.com/mobile/thumbnails/53388217.jpg,web programmer,PT. Galunggung Information Technology,"Jakarta Timur, DKI Jakarta",0,0,None,persyaratan pria wanita pendidikan minimal d3 teknologi informatika sistem informasi mengerti database oracle sqlserver 2000 postgresql mysql access jet ibm db2 mengerti java vb 6 c net vb net asp net c c c delphi pascal assembly menguasai tentang myserver menjadi nilai tambah tersendiri bertanggung jawab teliti,None,deskripsi pekerjaan membuat website,0,2,Diploma 3 ,None,0,0,26/04/2016 23:01:00,https://jobindo.com/Lowongan-Pekerjaan-web-programmer-5201.html
https://jobindo.com/mobile/thumbnails/90660639.jpg,net programmer,PT. Graha Karya Informasi,DKI Jakarta,0,0,None,persyaratan maximum age 30 years old candidate must possess at least a diploma bachelor s degree engineering computer telecommunication or equivalent at least 1 year s of working experience in the related field is required for this position good knowledge in vb net programming language have experience in creating vb net application programs good communication skills and attitude having good communication in english is a plus,None,None,2,5,Diploma 3 ,None,0,0,26/04/2016 22:56:00,https://jobindo.com/Lowongan-Pekerjaan-net-programmer-5215.html
https://jobindo.com/mobile/thumbnails/504819854.jpg,programmer,PT Global Sarana Sukses,"Bogor, Jawa Barat",0,0,None,persyaratan pria usia max 35 thn pendidikan min d3 jurusan it si komputer pengalaman di bagian programmer komputer min 2 3thn bersedia di tempatkan di narogong cileungsi strong in application programmer,None,None,2,5,Diploma 3 ,None,0,0,26/04/2016 22:50:00,https://jobindo.com/Lowongan-Pekerjaan-programmer-5207.html
https://jobindo.com/mobile/thumbnails/56261974.jpg,android programmer senior junior,PT. Kargo Online System,"Jakarta Pusat, DKI Jakarta",0,0,None,persyaratan pengalaman dengan android java paham penggunaan xml android layout serta assets media integrasi dengan rest api menulis syntax fungsi dalam bahasa inggris dengan dokumentasi rapi benefit employee stock option laptop kantor asuransi kesehatan setelah probation pindahan kost rumah secara gratis cemilan ringan dan kopi,None,deskripsi pekerjaan membangun aplikasi untuk mempercepat proses distribusi barang berkomunikasi dengan server melalui keamanan yang tinggi info aplikasi sangat ter integrasi dengan backend melalui rest api dan ssl encryption kedepan aplikasi dibangun untuk mampu menampilkan dan memproses data yang banyak modul yang dibangun seperti map offline tracking order shipment serta implementasi dari ui ux hanya kandidat aktif berkomunikasi jujur bertanggung jawab serta passion tinggi dengan it yang diterima dalam posisi ini,0,2,Sarjana ,None,0,0,23/04/2016 10:17:00,https://jobindo.com/Lowongan-Pekerjaan-android-programmer-senior-5121.html
https://jobindo.com/mobile/thumbnails/56261974.jpg,front end programmer junior senior,PT. Kargo Online System,"Jakarta Pusat, DKI Jakarta",0,0,None,persyaratan pengalaman dengan html css dan jquery lebih dari 1 tahun paham w3c standard serta css cross browser issues menggunakan bootstrap dengan lancar menulis syntax fungsi dalam bahasa inggris dengan dokumentasi rapi benefit employee stock option laptop kantor asuransi kesehatan setelah probation pindahan kost rumah secara gratis cemilan ringan dan kopi,None,deskripsi pekerjaan membangun frontend untuk mempercepat proses distribusi barang menggunakan jquery javascript html css jqgrid menampilkan data rekomendasi secara optimum dan cepat integrasi teknologi tracking yang cepat dan sistematis memberikan prediksi serta offline capability info frontend sangat ter integrasi dengan backend melalui rest api dan ssl encryption sistem terus dibangun untuk mampu menampilkan ribuan data melalui browser desktop dan mobile modul yang dibangun seperti map routing tables sorting filtering serta implementasi dari ui ux hanya kandidat aktif berkomunikasi jujur bertanggung jawab serta passion tinggi dengan it yang diterima dalam posisi ini,0,2,Sarjana ,None,0,0,23/04/2016 10:16:00,https://jobindo.com/Lowongan-Pekerjaan-frontend-programmer-juniorsenior-5120.html
